StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,freq,know,freq2,deterministic_1,deterministic_2,deterministic_3,deterministic_4,deterministic_5,deterministic_6,deterministic_7,deterministic_8,probabilistic_1,probabilistic_2,probabilistic_3,probabilistic_4,probabilistic_5,probabilistic_6,probabilistic_7,probabilistic_8,hover,PROLIFIC_PID,STUDY_ID,SESSION_ID,condition
2023-06-24 22:21:53,2023-06-24 22:24:29,IP Address,73.23.19.84,100,156,True,2023-06-24 22:24:30,R_10Osph1wTftMnHA,,,,,26.1357,-81.7908,anonymous,EN,Never,Slightly knowledgeable,Rarely,Strongly agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,,,,,,,,,Occasionally,5fefaa9599e7cf3114dfc763,6497af9b5812d44d19ee6a07,6497c0d885c0407cf81ccfdf,deterministic
2023-06-24 22:24:34,2023-06-24 22:27:55,IP Address,24.4.18.131,100,200,True,2023-06-24 22:27:56,R_UaKkAErcppv4yxb,,,,,37.6538,-122.4257,anonymous,EN,Never,Not at all knowledgeable,Rarely,Agree,Agree,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,,,,,,,,,Rarely,63619bf68269c27fa8aa56a1,6497af9b5812d44d19ee6a07,6497c17cf0ffce4a603f6b97,deterministic
2023-06-24 22:26:22,2023-06-24 22:27:55,IP Address,69.149.58.35,100,93,True,2023-06-24 22:27:56,R_3dY78DFdhc6UWRh,,,,,29.6372,-83.2032,anonymous,EN,Never,Not at all knowledgeable,Occasionally,,,,,,,,,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Occasionally,5d17d6e7e2131c00171f1656,6497af9b5812d44d19ee6a07,6497c1e78b5d5ebda7fd3c45,probabilistic
2023-06-24 22:25:44,2023-06-24 22:29:27,IP Address,98.41.169.21,100,223,True,2023-06-24 22:29:28,R_2tzLWbgraYzwlqB,,,,,38.0004,-121.3105,anonymous,EN,Never,Not at all knowledgeable,Rarely,,,,,,,,,Neither agree nor disagree,Strongly disagree,Disagree,Neither agree nor disagree,Disagree,Disagree,Disagree,Disagree,Rarely,60d7fd1de825c69ffd235fa0,6497af9b5812d44d19ee6a07,6497c1bc6381c74ba6b350ab,probabilistic
2023-06-24 22:29:26,2023-06-24 22:30:01,IP Address,173.28.157.106,100,34,True,2023-06-24 22:30:02,R_efJVmQJysmHmcxj,,,,,37.7202,-89.2157,anonymous,EN,Never,Slightly knowledgeable,Occasionally,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,,,,,,,,,Occasionally,64528f4d51f889c0c30573af,6497af9b5812d44d19ee6a07,6497c2930f226c9913b09484,deterministic
2023-06-24 22:28:30,2023-06-24 22:30:24,IP Address,50.216.129.154,100,114,True,2023-06-24 22:30:25,R_273woZRkyuXRjcu,,,,,42.3737,-71.1284,anonymous,EN,Very Rarely,Moderately knowledgeable,Rarely,Agree,Neither agree nor disagree,Agree,Neither agree nor disagree,Strongly agree,Disagree,Disagree,Neither agree nor disagree,,,,,,,,,Occasionally,63d5f9abf9bf09bd1d329bc5,6497af9b5812d44d19ee6a07,6497c269caf85c30f50cb481,deterministic
2023-06-24 22:29:31,2023-06-24 22:31:01,IP Address,69.181.194.50,100,89,True,2023-06-24 22:31:01,R_3fcVTr4mCsfyi03,,,,,37.7562,-122.4866,anonymous,EN,Never,Moderately knowledgeable,Occasionally,,,,,,,,,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Strongly agree,Agree,Strongly agree,Very Frequently,633e6a4553a6b52bdf6f52bd,6497af9b5812d44d19ee6a07,6497c2a49c338fc1eb95626c,probabilistic
2023-06-24 22:30:03,2023-06-24 22:31:37,IP Address,47.35.197.195,100,94,True,2023-06-24 22:31:38,R_2bH0huI3IuJU26F,,,,,35.046,-81.981,anonymous,EN,Very Rarely,Slightly knowledgeable,Occasionally,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Disagree,Neither agree nor disagree,,,,,,,,,Very Frequently,6463cfeaae6a490d6632c2de,6497af9b5812d44d19ee6a07,6497c2c614971bc8fc6ef605,deterministic
2023-06-24 22:31:09,2023-06-24 22:32:07,IP Address,69.92.183.7,100,57,True,2023-06-24 22:32:08,R_uxGGS5Mqcz8W9Bn,,,,,33.6416,-96.6146,anonymous,EN,Never,Not at all knowledgeable,Never,,,,,,,,,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Never,5b121f3ebd9c31000156bf23,6497af9b5812d44d19ee6a07,6497c307da08e15567ca52d6,probabilistic
2023-06-24 22:30:55,2023-06-24 22:32:49,IP Address,209.122.37.142,100,114,True,2023-06-24 22:32:50,R_aWxJZQ6VawnVgDD,,,,,42.0128,-88.0967,anonymous,EN,Never,Slightly knowledgeable,Occasionally,,,,,,,,,Disagree,Disagree,Disagree,Disagree,Disagree,Neither agree nor disagree,Agree,Agree,Occasionally,6330622d9703174abfac3b14,6497af9b5812d44d19ee6a07,6497c2f85e6db3bacdb09484,probabilistic
2023-06-24 22:31:28,2023-06-24 22:33:07,IP Address,172.92.84.67,100,98,True,2023-06-24 22:33:07,R_1mJWOI0QOgqAdsu,,,,,48.0872,-123.1146,anonymous,EN,Never,Not at all knowledgeable,Rarely,Agree,Agree,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Disagree,Neither agree nor disagree,,,,,,,,,Very Rarely,6163e1088877e8e7cc2e3a55,6497af9b5812d44d19ee6a07,6497c317dbc8fee5cac2808d,deterministic
2023-06-24 22:31:13,2023-06-24 22:33:41,IP Address,172.59.32.116,100,147,True,2023-06-24 22:33:41,R_3EFpPL0PxLaRNCx,,,,,39.9391,-83.0474,anonymous,EN,Never,Slightly knowledgeable,Never,,,,,,,,,Strongly disagree,Strongly disagree,Disagree,Strongly disagree,Strongly disagree,Disagree,Neither agree nor disagree,Strongly disagree,Never,61076a5cbad18ee96f49dacf,6497af9b5812d44d19ee6a07,6497c30a85bc632629388496,probabilistic
2023-06-24 22:31:03,2023-06-24 22:33:54,IP Address,204.195.16.100,100,171,True,2023-06-24 22:33:55,R_1q2t5ubZU60X1at,,,,,44.8349,-124.0612,anonymous,EN,Very Rarely,Extremely knowledgeable,Very Rarely,Agree,Neither agree nor disagree,Disagree,Agree,Strongly agree,Neither agree nor disagree,Disagree,Neither agree nor disagree,,,,,,,,,Occasionally,5f4c49b249b99c1462dd2640,6497af9b5812d44d19ee6a07,6497c3057b7e63dee9499818,deterministic
2023-06-24 22:34:07,2023-06-24 22:35:02,IP Address,173.224.109.86,100,55,True,2023-06-24 22:35:03,R_02liBQToSYeUvbX,,,,,29.7388,-95.8309,anonymous,EN,Never,Slightly knowledgeable,Very Rarely,Strongly agree,Strongly agree,Neither agree nor disagree,Disagree,Neither agree nor disagree,Disagree,Disagree,Neither agree nor disagree,,,,,,,,,Rarely,60243a05728c5e0d4885e0d2,6497af9b5812d44d19ee6a07,6497c3baaf95277c015f4e06,deterministic
2023-06-24 22:32:45,2023-06-24 22:36:05,IP Address,192.63.212.80,100,200,True,2023-06-24 22:36:06,R_3y2MhLmtXM8Pqgh,,,,,31.7596,-106.4884,anonymous,EN,Very Rarely,Moderately knowledgeable,Very Rarely,,,,,,,,,Neither agree nor disagree,Agree,Neither agree nor disagree,Strongly disagree,Disagree,Disagree,Neither agree nor disagree,Disagree,Rarely,6400d898fba673e3167299c9,6497af9b5812d44d19ee6a07,6497c341ba1a1b22ee3e346f,probabilistic
2023-06-24 22:35:06,2023-06-24 22:36:10,IP Address,24.18.53.176,100,63,True,2023-06-24 22:36:11,R_2OOrDO4BVXDOVud,,,,,47.3845,-122.0582,anonymous,EN,Very Rarely,Slightly knowledgeable,Occasionally,,,,,,,,,Agree,Strongly agree,Neither agree nor disagree,Disagree,Agree,Agree,Agree,Strongly disagree,Always,62f79d3e7a0a3d8d31ff6b10,6497af9b5812d44d19ee6a07,6497c3f3f8d753751f26b167,probabilistic
2023-06-24 22:34:14,2023-06-24 22:36:39,IP Address,66.177.23.91,100,145,True,2023-06-24 22:36:41,R_3ptiGbBOcZC556r,,,,,30.3341,-81.6544,anonymous,EN,Rarely,Slightly knowledgeable,Very Frequently,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Neither agree nor disagree,Neither agree nor disagree,,,,,,,,,Frequently,5d85910572aeb00001290de9,6497af9b5812d44d19ee6a07,6497c3bc0c827010f2c2809b,deterministic
2023-06-24 22:35:43,2023-06-24 22:38:13,IP Address,72.208.33.78,100,149,True,2023-06-24 22:38:13,R_vIwz9MQJMT6HKJX,,,,,32.246,-110.9177,anonymous,EN,Never,Not at all knowledgeable,Frequently,,,,,,,,,Disagree,Neither agree nor disagree,Neither agree nor disagree,Strongly disagree,Strongly disagree,Agree,Agree,Neither agree nor disagree,Occasionally,62904d7ade3ca9e95ae70b0a,6497af9b5812d44d19ee6a07,6497c409b49626018b94af47,probabilistic
2023-06-24 22:35:41,2023-06-24 22:38:18,IP Address,172.58.188.136,100,156,True,2023-06-24 22:38:18,R_3FUI8ifzoUuZqS5,,,,,38.894,-77.0365,anonymous,EN,Occasionally,Moderately knowledgeable,Occasionally,Agree,Disagree,Strongly disagree,Strongly disagree,Agree,Neither agree nor disagree,Disagree,Neither agree nor disagree,,,,,,,,,Frequently,647782cf08c7a7669cb13321,6497af9b5812d44d19ee6a07,6497c412fd39376ee7fd3c39,deterministic
2023-06-24 22:37:14,2023-06-24 22:39:38,IP Address,65.32.77.74,100,143,True,2023-06-24 22:39:39,R_3fB6zvZWaSAKSYy,,,,,27.5595,-82.3934,anonymous,EN,Very Rarely,Slightly knowledgeable,Occasionally,,,,,,,,,Neither agree nor disagree,Neither agree nor disagree,Agree,Neither agree nor disagree,Disagree,Disagree,Disagree,Disagree,Frequently,6483fded206bc517c6ad6d0c,6497af9b5812d44d19ee6a07,6497c46dc23559e91a3f6b89,probabilistic
2023-06-24 22:39:06,2023-06-24 22:40:51,IP Address,75.9.78.163,100,104,True,2023-06-24 22:40:52,R_3j9x1by0s2fzJnb,,,,,43.0818,-87.892,anonymous,EN,Never,Not at all knowledgeable,Very Rarely,Agree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Agree,,,,,,,,,Occasionally,63e1b63e2163c30bae297a66,6497af9b5812d44d19ee6a07,6497c4e4bf9cd5c4d73f6b8d,deterministic
2023-06-24 22:40:04,2023-06-24 22:40:51,IP Address,24.13.142.138,100,47,True,2023-06-24 22:40:52,R_2WCQix5CdP3Vg66,,,,,41.7579,-88.2934,anonymous,EN,Never,Very knowledgeable,Never,Strongly agree,Neither agree nor disagree,Agree,Strongly agree,Strongly agree,Disagree,Strongly disagree,Neither agree nor disagree,,,,,,,,,Frequently,5e6e7f40e4f27600082cc8d8,6497af9b5812d44d19ee6a07,6497c51f58a57b31e06c6050,deterministic
2023-06-24 22:41:05,2023-06-24 22:42:45,IP Address,99.174.169.148,100,99,True,2023-06-24 22:42:46,R_1Kqhcgi4UHR7j0L,,,,,37.589,-122.0461,anonymous,EN,Never,Not at all knowledgeable,Very Rarely,,,,,,,,,Neither agree nor disagree,Neither agree nor disagree,Disagree,Disagree,Disagree,Disagree,Agree,Disagree,Never,60fdebfb247861f9a9dc9611,6497af9b5812d44d19ee6a07,6497c54e58ba22b964975178,probabilistic
2023-06-24 22:41:35,2023-06-24 22:43:14,IP Address,75.223.88.96,100,99,True,2023-06-24 22:43:15,R_2E49IFxt95FohlY,,,,,36.2158,-115.066,anonymous,EN,Never,Not at all knowledgeable,Never,Strongly agree,Disagree,Strongly agree,Strongly agree,Strongly agree,Disagree,Strongly agree,Strongly agree,,,,,,,,,Never,64045adff6fa742a6d7f4409,6497af9b5812d44d19ee6a07,6497c576cda7e3aab9bf7d19,deterministic
2023-06-24 22:42:22,2023-06-24 22:43:30,IP Address,69.203.8.73,100,68,True,2023-06-24 22:43:31,R_bjQlVztfYSiCn61,,,,,40.7681,-73.8291,anonymous,EN,Never,Slightly knowledgeable,Never,,,,,,,,,Strongly disagree,Disagree,Disagree,Strongly disagree,Disagree,Agree,Strongly agree,Disagree,Never,5eddcf4402d4a6afeda91275,6497af9b5812d44d19ee6a07,6497c59b9aca58e05f422793,probabilistic
2023-06-24 22:42:32,2023-06-24 22:43:35,IP Address,76.170.221.175,100,63,True,2023-06-24 22:43:36,R_1dggRpfhThzbRVK,,,,,33.816,-117.9692,anonymous,EN,Never,Extremely knowledgeable,Never,Agree,Strongly disagree,Agree,Agree,Agree,Strongly agree,Agree,Agree,,,,,,,,,Never,648a6d990df5b9bf48b231a3,6497af9b5812d44d19ee6a07,6497c5b4e04a6027cc3e345c,deterministic
2023-06-24 22:42:03,2023-06-24 22:44:36,IP Address,16.98.99.140,100,153,True,2023-06-24 22:44:37,R_2QhSb5d91ZJszMo,,,,,35.3288,-118.9748,anonymous,EN,Very Rarely,Moderately knowledgeable,Rarely,Strongly agree,Strongly disagree,Agree,Neither agree nor disagree,Strongly agree,Disagree,Disagree,Agree,,,,,,,,,Occasionally,5f056b73a43ac686571f41ad,6497af9b5812d44d19ee6a07,6497c595250be456ad1cd002,deterministic
2023-06-24 22:44:00,2023-06-24 22:45:51,IP Address,158.140.35.210,100,111,True,2023-06-24 22:45:52,R_3QLf6TQlLnx92v5,,,,,36.1549,-116.0177,anonymous,EN,Never,Not at all knowledgeable,Never,,,,,,,,,Strongly disagree,Neither agree nor disagree,Disagree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Disagree,Rarely,64724e458bd725fde58da932,6497af9b5812d44d19ee6a07,6497c606050d18598eb350d6,probabilistic
2023-06-24 22:44:55,2023-06-24 22:46:42,IP Address,24.185.169.91,100,107,True,2023-06-24 22:46:43,R_WuKRMKlkj8v9xDz,,,,,40.6801,-73.9207,anonymous,EN,Very Rarely,Very knowledgeable,Never,,,,,,,,,Disagree,Disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Disagree,Strongly disagree,Occasionally,63f78bb7206ef665475132f8,6497af9b5812d44d19ee6a07,6497c63dab83bd686b5f4ded,probabilistic
2023-06-24 22:49:32,2023-06-24 22:50:21,IP Address,68.109.40.120,100,48,True,2023-06-24 22:50:21,R_2X5uISyrxQIT6FU,,,,,32.8458,-83.6762,anonymous,EN,Never,Not at all knowledgeable,Never,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,,,,,,,,,Never,5d982f9b9fcbb7032d1bbcb8,6497af9b5812d44d19ee6a07,6497c7559bf274bbb74e92b7,deterministic
2023-06-24 22:50:06,2023-06-24 22:51:22,IP Address,24.211.229.241,100,76,True,2023-06-24 22:51:23,R_VXCsykDEjed5e2B,,,,,35.9151,-79.0972,anonymous,EN,Never,Not at all knowledgeable,Never,,,,,,,,,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Disagree,Strongly disagree,Never,63df49adc93a770f56a41ba7,6497af9b5812d44d19ee6a07,6497c776b9719667b275f53c,probabilistic
2023-06-24 22:50:21,2023-06-24 22:52:01,IP Address,67.248.92.76,100,99,True,2023-06-24 22:52:02,R_3HBVNxPDpraBs8k,,,,,42.6552,-73.802,anonymous,EN,Never,Not at all knowledgeable,Never,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Neither agree nor disagree,,,,,,,,,Never,62857f4aa4dcc9a234786ae3,6497af9b5812d44d19ee6a07,6497c785dd818e74cd5514cb,deterministic
2023-06-24 22:52:48,2023-06-24 22:54:09,IP Address,50.39.164.240,100,81,True,2023-06-24 22:54:10,R_3fr5Qk4HPzFHa9w,,,,,45.5397,-122.9638,anonymous,EN,Very Rarely,Moderately knowledgeable,Very Rarely,,,,,,,,,Strongly disagree,Strongly disagree,Disagree,Disagree,Strongly disagree,Disagree,Neither agree nor disagree,Disagree,Occasionally,5ec21c91ffe1af65eb58b52a,6497af9b5812d44d19ee6a07,6497c81add818e74cd5514e2,probabilistic
2023-06-24 22:51:59,2023-06-24 22:54:28,IP Address,72.111.22.3,100,148,True,2023-06-24 22:54:28,R_3QQ78JNtk6NXPHK,,,,,33.5093,-112.0563,anonymous,EN,Never,Not at all knowledgeable,Occasionally,Agree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,,,,,,,,,Occasionally,64605d6135d433e2e9d7bf29,6497af9b5812d44d19ee6a07,6497c7e04dd57029d43f6b9a,deterministic
2023-06-24 22:53:36,2023-06-24 22:55:03,IP Address,73.77.176.16,100,86,True,2023-06-24 22:55:04,R_246LZO5pG9SnHaM,,,,,29.5799,-95.6085,anonymous,EN,Very Rarely,Not at all knowledgeable,Very Rarely,,,,,,,,,Disagree,Disagree,Disagree,Disagree,Disagree,Disagree,Agree,Disagree,Very Rarely,630007a81cf7b634269e973c,6497af9b5812d44d19ee6a07,6497c84e68785750cbac73ca,probabilistic
2023-06-24 22:56:58,2023-06-24 22:57:36,IP Address,23.240.199.189,100,37,True,2023-06-24 22:57:37,R_3spupUkqef5JfDT,,,,,34.1283,-118.0514,anonymous,EN,Rarely,Moderately knowledgeable,Very Rarely,,,,,,,,,Disagree,Disagree,Disagree,Strongly disagree,Neither agree nor disagree,Disagree,Agree,Strongly agree,Frequently,63cb23389133d3f76db2336a,6497af9b5812d44d19ee6a07,6497c914943e3c553669345b,probabilistic
2023-06-24 22:55:54,2023-06-24 22:57:42,IP Address,75.54.118.176,100,107,True,2023-06-24 22:57:42,R_AHXFu5JyAw4mIKt,,,,,34.0544,-118.2441,anonymous,EN,Occasionally,Slightly knowledgeable,Occasionally,,,,,,,,,Neither agree nor disagree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Agree,Agree,Rarely,63e5b96c546f7b99d7d44c89,6497af9b5812d44d19ee6a07,6497c8cf269fef234226b19f,probabilistic
2023-06-24 22:56:30,2023-06-24 22:57:50,IP Address,66.16.16.106,100,80,True,2023-06-24 22:57:52,R_OEkzquTLsLELvyx,,,,,34.0737,-81.1863,anonymous,EN,Never,Not at all knowledgeable,Very Rarely,,,,,,,,,Neither agree nor disagree,Disagree,Agree,Disagree,Disagree,Neither agree nor disagree,Neither agree nor disagree,Disagree,Rarely,5f1278c939871c1d0f85d700,6497af9b5812d44d19ee6a07,6497c8f5b4f9af687213a66a,probabilistic
2023-06-24 22:56:49,2023-06-24 22:58:27,IP Address,73.252.92.158,100,98,True,2023-06-24 22:58:28,R_241b6a6nREP3Zij,,,,,32.3705,-90.1746,anonymous,EN,Never,Not at all knowledgeable,Occasionally,Agree,Disagree,Neither agree nor disagree,Agree,Agree,Neither agree nor disagree,Strongly disagree,Disagree,,,,,,,,,Rarely,5d314336c01c5f00171f3cb2,6497af9b5812d44d19ee6a07,6497c8c5642019b20eee6a58,deterministic
2023-06-24 22:56:02,2023-06-24 22:58:28,IP Address,75.15.233.68,100,146,True,2023-06-24 22:58:28,R_3EsVf5EVYolGSY9,,,,,29.7646,-95.3657,anonymous,EN,Frequently,Moderately knowledgeable,Very Frequently,Strongly agree,Strongly agree,Neither agree nor disagree,Agree,Agree,Agree,Neither agree nor disagree,Agree,,,,,,,,,Rarely,62bd822279bf752b126baba6,6497af9b5812d44d19ee6a07,6497c8d836113af011c20dd1,deterministic
2023-06-24 22:55:04,2023-06-24 22:58:34,IP Address,108.244.222.232,100,209,True,2023-06-24 22:58:34,R_OCKHRZzIAPRwmpH,,,,,29.7646,-95.3657,anonymous,EN,Never,Slightly knowledgeable,Occasionally,Agree,Neither agree nor disagree,Agree,Agree,Agree,Agree,Agree,Agree,,,,,,,,,Frequently,644937c89b446a14875aed54,6497af9b5812d44d19ee6a07,6497c89ce06bc6c16e5f4df0,deterministic
2023-06-24 22:58:28,2023-06-24 22:59:53,IP Address,45.50.138.116,100,84,True,2023-06-24 22:59:53,R_3prubuKMrr2X7TB,,,,,34.0282,-117.0372,anonymous,EN,Never,Very knowledgeable,Never,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Agree,Agree,Strongly agree,,,,,,,,,Never,5fc980607802411830ff5498,6497af9b5812d44d19ee6a07,6497c96de06bc6c16e5f4e14,deterministic
2023-06-24 23:01:56,2023-06-24 23:03:18,IP Address,73.54.157.162,100,81,True,2023-06-24 23:03:19,R_1nTsVz76cQ1LjZG,,,,,33.7173,-84.4783,anonymous,EN,Very Rarely,Not at all knowledgeable,Occasionally,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,,,,,,,,,Occasionally,64776397ae01ac90f5f614a9,6497af9b5812d44d19ee6a07,6497ca3f3845759916fdff5c,deterministic
2023-06-24 23:01:31,2023-06-24 23:03:40,IP Address,75.71.147.47,100,128,True,2023-06-24 23:03:40,R_1dAkjOc9AtUGG4V,,,,,40.0142,-105.2853,anonymous,EN,Rarely,Not at all knowledgeable,Very Rarely,Agree,Agree,Agree,Agree,Agree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,,,,,,,,,Very Rarely,5f07d88a3c105f01df6fae40,6497af9b5812d44d19ee6a07,6497ca233662d311d86c602c,deterministic
2023-06-24 23:02:19,2023-06-24 23:05:37,IP Address,73.109.40.127,100,198,True,2023-06-24 23:05:38,R_24bWv4yslE5wAlT,,,,,47.024,-122.7827,anonymous,EN,Rarely,Not at all knowledgeable,Frequently,,,,,,,,,Neither agree nor disagree,Strongly disagree,Strongly disagree,Strongly disagree,Disagree,Strongly disagree,Disagree,Strongly disagree,Frequently,64410827edd51619ec01d945,6497af9b5812d44d19ee6a07,6497ca4afd6cebd8279562af,probabilistic
2023-06-24 23:01:19,2023-06-24 23:05:46,IP Address,75.72.192.155,100,267,True,2023-06-24 23:05:47,R_3kAsctQx2BjRXqA,,,,,44.9402,-93.2188,anonymous,EN,Rarely,Moderately knowledgeable,Occasionally,,,,,,,,,Agree,Agree,Agree,Disagree,Agree,Agree,Disagree,Disagree,Frequently,644e80f65a5c0e0d2f9a433b,6497af9b5812d44d19ee6a07,6497c9edeb36c213756db9d0,probabilistic
2023-06-24 23:03:57,2023-06-24 23:05:58,IP Address,70.187.141.166,100,121,True,2023-06-24 23:05:59,R_3r212bHWdhwhp51,,,,,33.7671,-118.3814,anonymous,EN,Occasionally,Moderately knowledgeable,Frequently,Agree,Agree,Agree,Agree,Agree,Agree,Disagree,Disagree,,,,,,,,,Frequently,647fe69be349b78b571ecedd,6497af9b5812d44d19ee6a07,6497cab3be6c7d12d54227d4,deterministic
2023-06-24 23:05:25,2023-06-24 23:07:03,IP Address,216.254.251.102,100,98,True,2023-06-24 23:07:04,R_5am1FicIlrMbcjL,,,,,42.8822,-97.3906,anonymous,EN,Never,Not at all knowledgeable,Rarely,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,Strongly agree,,,,,,,,,Occasionally,5f40ba52bb802e1f200d0e0c,6497af9b5812d44d19ee6a07,6497cb0e7e521d899d499815,deterministic
2023-06-24 23:04:23,2023-06-24 23:07:37,IP Address,71.47.100.231,100,193,True,2023-06-24 23:07:38,R_1EYyHkIaNVu9yTS,,,,,28.1885,-81.2695,anonymous,EN,Occasionally,Very knowledgeable,Occasionally,,,,,,,,,Strongly disagree,Strongly disagree,Neither agree nor disagree,Strongly disagree,Strongly disagree,Neither agree nor disagree,Strongly agree,Neither agree nor disagree,Very Frequently,646ff124ef129159bf5f08f7,6497af9b5812d44d19ee6a07,6497cad061480f98735514de,probabilistic
2023-06-24 23:06:17,2023-06-24 23:07:56,IP Address,162.227.44.246,100,98,True,2023-06-24 23:07:57,R_3rM937WMNrwkCYt,,,,,35.4971,-97.733,anonymous,EN,Never,Slightly knowledgeable,Frequently,Strongly agree,Agree,Neither agree nor disagree,Agree,Agree,Strongly agree,Disagree,Disagree,,,,,,,,,Very Frequently,647e00af96651278d30d298a,6497af9b5812d44d19ee6a07,6497cb41b99da43f22c280ad,deterministic
2023-06-24 23:06:57,2023-06-24 23:08:52,IP Address,98.113.117.45,100,115,True,2023-06-24 23:08:53,R_2pQOvha3Qw9e7xu,,,,,40.8453,-73.2916,anonymous,EN,Never,Moderately knowledgeable,Very Rarely,,,,,,,,,Neither agree nor disagree,Disagree,Strongly disagree,Strongly disagree,Disagree,Disagree,Neither agree nor disagree,Disagree,Very Rarely,611004bb14ee1de34195cb04,6497af9b5812d44d19ee6a07,6497cb69b03db107fa31966d,probabilistic
2023-06-24 23:05:18,2023-06-24 23:11:56,IP Address,73.216.145.162,100,398,True,2023-06-24 23:11:57,R_C4FCES0ewTGXl5f,,,,,36.6817,-77.5565,anonymous,EN,Very Rarely,Not at all knowledgeable,Occasionally,,,,,,,,,Neither agree nor disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Strongly disagree,Neither agree nor disagree,Strongly disagree,Occasionally,63db49b4969069441bc68182,6497af9b5812d44d19ee6a07,6497cb063632328fd40cb4a8,probabilistic
2023-06-24 22:19:54,2023-06-25 00:06:46,IP Address,68.108.142.64,100,6412,True,2023-06-25 00:06:47,R_3J8mGvLfU5OrFjf,,,,,36.218,-115.1709,anonymous,EN,Very Rarely,Very knowledgeable,Rarely,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,Neither agree nor disagree,,,,,,,,,Occasionally,64013c205363ca19db78ed9f,6497af9b5812d44d19ee6a07,6497c065d63a190ab059c39e,deterministic
